id_transaccion,id_cliente,numero_cuenta,nombre_cliente,apellido_cliente,edad,genero,lugar_registro,ingreso_mensual_cliente,ahorro_actual_cliente,fecha_hora,id_categoria,categoria_slug,categoria_nombre,macro_categoria,concepto,comercio,monto,monto_signo,tipo_movimiento,medio_operacion,moneda,buro_credito_score
85e5732b-763c-4368-87f1-dcf3b0c121fe,CLI-10027,MX-ACC-860463,Manuel,Martinez Martinez,56,M,Monterrey,10784.22,0.0,2026-01-04 15:11:00,28,articulos_deportivos,Articulos Deportivos,Ocio,Innvictus,Innvictus,1018.0,-1018.0,EGRESO,TRANSFERENCIA,MXN,771
dd984552-d9bc-45c0-9c4d-951a01fd9c00,CLI-10042,MX-ACC-390160,Juan,Flores Lopez,45,M,Toluca,38151.07,26041.29,2026-01-04 15:13:00,11,mantenimiento,Mantenimiento,Transporte,Mantenimiento Automotriz,Mantenimiento Automotriz,2694.0,-2694.0,EGRESO,EFECTIVO,MXN,786
a6c575a3-9ea2-424c-9fe7-ad9f67c4ddf9,CLI-10045,MX-ACC-787281,Miguel,Gomez Perez,29,M,Queretaro,11257.91,0.0,2026-01-04 16:34:00,10,gasolina,Gasolina,Transporte,Oxxo Gas,Oxxo Gas,1086.0,-1086.0,EGRESO,EFECTIVO,MXN,521
477ba6b1-87b2-41b4-b41f-53ac45944ed7,CLI-10021,MX-ACC-566960,Juan,Martinez Rodriguez,45,M,Queretaro,31108.15,6208.9,2026-01-04 17:02:00,35,otros,Otros,Otros,Mercado Libre,Mercado Libre,308.0,-308.0,EGRESO,POS,MXN,703
e5ca8f2c-fdb6-45aa-a9b8-24b9ee3a8c3b,CLI-10050,MX-ACC-718362,Maria,Rodriguez Gomez,49,F,Monterrey,9960.63,0.0,2026-01-04 17:15:00,35,otros,Otros,Otros,Compras Fisicas,Compras Fisicas,1693.0,-1693.0,EGRESO,EFECTIVO,MXN,438
7481c7c2-4cf0-4fe7-92c5-06e6162d5f9c,CLI-10041,MX-ACC-587462,Maria,Sanchez Ramirez,62,F,Guadalajara,36997.98,544.0,2026-01-04 17:30:00,20,viajes,Viajes,Ocio,Viajes,Viajes,5952.0,-5952.0,EGRESO,TRANSFERENCIA,MXN,763
7fae6ce8-1d09-4db5-bab2-32b6fa8e7321,CLI-10016,MX-ACC-654594,Andrea,Rodriguez Gomez,56,F,Tijuana,64206.88,0.0,2026-01-04 17:43:00,8,metrobus,Metrobus,Transporte,Metrobus,Metrobus,50.0,-50.0,EGRESO,EFECTIVO,MXN,840
524c6850-206a-4069-b835-75a8635cfc2f,CLI-10071,MX-ACC-382247,Gabriela,Martinez Flores,50,F,Queretaro,11172.12,914.0,2026-01-04 17:50:00,16,colegiatura,Colegiatura,Educacion,Colegiatura,Colegiatura,3468.0,-3468.0,EGRESO,POS,MXN,627
9873fb78-4d19-4c79-8e6d-bfc2f1354023,CLI-10014,MX-ACC-206081,Gabriela,Perez Sanchez,21,F,Merida,10686.19,500.0,2026-01-04 18:23:00,13,farmacia,Farmacia,Salud,Farmacias Similares,Farmacias Similares,846.0,-846.0,EGRESO,EFECTIVO,MXN,654
ffdd8759-6e06-4e75-8e24-6bea468323d4,CLI-10092,MX-ACC-799983,Valeria,Gonzalez Hernandez,54,NO_ESPECIFICADO,Leon,10921.01,4148.35,2026-01-04 20:38:00,27,salon_belleza,Salon de Belleza,Ocio,Salon de Belleza,Salon de Belleza,320.0,-320.0,EGRESO,TRANSFERENCIA,MXN,729
6b5ca4f3-f998-4967-abdb-b6aa97a5db42,CLI-10025,MX-ACC-132097,Manuel,Flores Sanchez,53,M,Monterrey,41019.0,23289.91,2026-01-04 22:01:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,4350.0,4350.0,INGRESO,TRANSFERENCIA,MXN,799
052ce4e4-81d4-4471-8cac-69c5a27d6569,CLI-10000,MX-ACC-164820,Luis,Gomez Martinez,56,M,Monterrey,20805.77,0.0,2026-01-04 22:06:00,3,comida_rapida,Comida Rapida,Alimentacion,Little Caesars,Little Caesars,896.0,-896.0,EGRESO,TRANSFERENCIA,MXN,487
0a3fc572-3dc0-41be-a462-fbf08171b179,CLI-10021,MX-ACC-566960,Juan,Martinez Rodriguez,45,M,Queretaro,31108.15,6208.9,2026-01-04 22:47:00,33,telefonia_movil,Telefonia Movil,Servicios,Telcel,Telcel,150.0,-150.0,EGRESO,POS,MXN,703
95817545-86a6-4a4e-afd5-6e67d9a7fc1b,CLI-10035,MX-ACC-214352,Fernanda,Gonzalez Gomez,53,F,Guadalajara,19823.84,15792.2,2026-01-04 22:53:00,35,otros,Otros,Otros,Compras Fisicas,Compras Fisicas,750.0,-750.0,EGRESO,TRANSFERENCIA,MXN,756
01a1e6c7-d048-462d-81e7-ddb15e7cfd8c,CLI-10059,MX-ACC-195462,Ana,Flores Perez,52,F,Merida,19122.2,0.0,2026-01-05 01:11:00,8,metrobus,Metrobus,Transporte,Metrobus,Metrobus,6.0,-6.0,EGRESO,APP_MOVIL,MXN,518
8508f847-5012-4af4-b528-c20461c27e19,CLI-10096,MX-ACC-311837,Ricardo,Sanchez Gomez,66,M,Monterrey,24461.2,25599.49,2026-01-05 01:23:00,19,videojuegos_consola,Videojuegos Consola,Ocio,PlayStation Network,PlayStation Network,496.0,-496.0,EGRESO,APP_MOVIL,MXN,560
41119868-dc61-4a2b-ae0b-e5b4331d9034,CLI-10059,MX-ACC-195462,Ana,Flores Perez,52,F,Merida,19122.2,0.0,2026-01-05 02:35:00,25,maquillaje,Maquillaje,Ocio,L'Oreal,L'Oreal,401.0,-401.0,EGRESO,APP_MOVIL,MXN,518
85d454c8-fa6b-449e-986a-327f5834ce62,CLI-10040,MX-ACC-257504,Manuel,Flores Ramirez,67,M,Merida,53493.4,0.0,2026-01-05 02:41:00,34,herramientas,Herramientas,Otros,Herramientas,Herramientas,2139.0,-2139.0,EGRESO,POS,MXN,428
107e77ca-56b2-409e-95cc-3ed3a8b79de8,CLI-10057,MX-ACC-572930,Andrea,Ramirez Perez,64,F,Puebla,23334.75,0.0,2026-01-05 02:42:00,29,agua,Agua,Servicios,Agua,Agua,1154.0,-1154.0,EGRESO,APP_MOVIL,MXN,447
a75def31-867b-4572-b5ad-a94e0a045baf,CLI-10031,MX-ACC-750419,Miguel,Flores Martinez,56,M,Cancun,17502.27,456.0,2026-01-05 05:09:00,34,herramientas,Herramientas,Otros,Herramientas,Herramientas,2196.0,-2196.0,EGRESO,POS,MXN,422
ac0dc5f2-7929-45c1-a01d-bd81c049ba35,CLI-10003,MX-ACC-824839,Miguel,Martinez Gonzalez,37,NO_ESPECIFICADO,Puebla,14515.74,18448.8,2026-01-05 08:43:00,31,gas,Gas,Servicios,Gas,Gas,588.0,-588.0,EGRESO,POS,MXN,663
0c8747a5-1559-4ab0-ab26-5529949722c8,CLI-10059,MX-ACC-195462,Ana,Flores Perez,52,F,Merida,19122.2,0.0,2026-01-05 09:31:00,20,viajes,Viajes,Ocio,Viajes,Viajes,1625.0,-1625.0,EGRESO,APP_MOVIL,MXN,518
97fa7c49-58b2-4526-b5a8-8d2d7972d927,CLI-10097,MX-ACC-664262,Carlos,Flores Gonzalez,47,M,Puebla,9004.75,0.0,2026-01-05 10:07:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,933.0,933.0,INGRESO,TRANSFERENCIA,MXN,673
51b327cb-f1c1-4cd1-9d70-f481f44ebc1d,CLI-10054,MX-ACC-761450,Juan,Perez Martinez,19,M,Merida,16972.32,6443.31,2026-01-05 11:15:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,8486.16,8486.16,INGRESO,TRANSFERENCIA,MXN,770
71a7f0e4-1a56-40bd-96e7-1b5309060e29,CLI-10047,MX-ACC-867214,Roberto,Gonzalez Flores,47,M,CDMX,49207.85,0.0,2026-01-05 12:11:00,30,electricidad,Electricidad,Servicios,Electricidad,Electricidad,911.0,-911.0,EGRESO,EFECTIVO,MXN,518
ebb71984-6bf7-4f87-816a-ea65144b1087,CLI-10096,MX-ACC-311837,Ricardo,Sanchez Gomez,66,M,Monterrey,24461.2,25599.49,2026-01-05 12:18:00,35,otros,Otros,Otros,Compras Fisicas,Compras Fisicas,1564.0,-1564.0,EGRESO,APP_MOVIL,MXN,560
0c96053e-0c1e-4de0-82ca-e8af7c472c8b,CLI-10064,MX-ACC-382762,Gabriela,Perez Lopez,36,F,Puebla,13450.55,15084.28,2026-01-05 12:45:00,12,multas,Multas,Transporte,Multa de Transito,Multa de Transito,1759.0,-1759.0,EGRESO,APP_MOVIL,MXN,400
03c86527-71e4-498b-a15d-9a55e680cd72,CLI-10036,MX-ACC-514568,Lucia,Gonzalez Rodriguez,56,F,CDMX,26375.93,16354.18,2026-01-05 14:22:00,24,bolsas,Bolsas,Ocio,Coach,Coach,2067.0,-2067.0,EGRESO,EFECTIVO,MXN,667
415bde20-bcad-4774-ad63-8c16fd274636,CLI-10098,MX-ACC-841040,Alejandro,Martinez Ramirez,33,NO_ESPECIFICADO,Guadalajara,50378.28,27819.55,2026-01-05 15:16:00,30,electricidad,Electricidad,Servicios,Electricidad,Electricidad,1797.0,-1797.0,EGRESO,TRANSFERENCIA,MXN,808
91b44cd7-2a00-4fe3-8a50-3a0a17d4cd54,CLI-10099,MX-ACC-497710,Manuel,Gonzalez Lopez,35,M,CDMX,14321.22,0.0,2026-01-05 16:29:00,17,streaming,Streaming,Ocio,Amazon Prime,Amazon Prime,99.0,-99.0,EGRESO,APP_MOVIL,MXN,592
3402aa4f-5a44-4223-9a62-990eee0ede2c,CLI-10071,MX-ACC-382247,Gabriela,Martinez Flores,50,F,Queretaro,11172.12,914.0,2026-01-05 16:36:00,12,multas,Multas,Transporte,Multa de Transito,Multa de Transito,778.0,-778.0,EGRESO,TRANSFERENCIA,MXN,627
3e1422fe-4ed3-4d67-b48a-1251f4dfd11d,CLI-10020,MX-ACC-962645,Carlos,Rodriguez Rodriguez,65,M,Leon,10967.14,1498.0,2026-01-05 16:55:00,20,viajes,Viajes,Ocio,Viajes,Viajes,2382.0,-2382.0,EGRESO,APP_MOVIL,MXN,421
cfb7f12f-6ac1-49c6-87c6-7ec44f14f1ae,CLI-10085,MX-ACC-595553,Daniela,Rodriguez Flores,47,F,Toluca,22366.41,30456.86,2026-01-05 17:02:00,25,maquillaje,Maquillaje,Ocio,L'Oreal,L'Oreal,1855.0,-1855.0,EGRESO,TRANSFERENCIA,MXN,608
33f279f8-38fe-4632-9381-0aa52af250c8,CLI-10041,MX-ACC-587462,Maria,Sanchez Ramirez,62,F,Guadalajara,36997.98,544.0,2026-01-05 17:40:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,18498.99,18498.99,INGRESO,TRANSFERENCIA,MXN,763
b9ccca6f-e6e1-4656-9464-7e4ecf2c00a5,CLI-10068,MX-ACC-318134,Lucia,Ramirez Flores,42,F,CDMX,31975.94,715.0,2026-01-05 19:10:00,23,zapatos_tacon,Zapatos de Tacon,Ocio,Flexi,Flexi,982.0,-982.0,EGRESO,TRANSFERENCIA,MXN,413
348e0c7f-5673-4415-835b-667e2141a631,CLI-10089,MX-ACC-808662,Luis,Hernandez Flores,46,M,Leon,18862.85,0.0,2026-01-05 19:11:00,7,metro,Metro,Transporte,Metro,Metro,20.0,-20.0,EGRESO,TRANSFERENCIA,MXN,563
1c45050c-7f54-4a36-85ad-29f3cf9fd462,CLI-10093,MX-ACC-616142,Manuel,Martinez Rodriguez,40,M,Cancun,34754.58,72443.17,2026-01-05 21:14:00,10,gasolina,Gasolina,Transporte,Mobil,Mobil,230.0,-230.0,EGRESO,POS,MXN,488
bad1f394-9861-4bde-af1e-c5d00dec14ad,CLI-10083,MX-ACC-360910,Ana,Sanchez Flores,24,F,Queretaro,35628.9,3857.89,2026-01-05 23:50:00,35,otros,Otros,Otros,Compras Fisicas,Compras Fisicas,1979.0,-1979.0,EGRESO,EFECTIVO,MXN,802
968962c3-b48b-4cab-9c23-07921dd373e8,CLI-10085,MX-ACC-595553,Daniela,Rodriguez Flores,47,F,Toluca,22366.41,30456.86,2026-01-06 00:19:00,24,bolsas,Bolsas,Ocio,Cloe,Cloe,2026.0,-2026.0,EGRESO,APP_MOVIL,MXN,608
90049269-0d72-408f-8297-084b865eb569,CLI-10082,MX-ACC-868734,Manuel,Gonzalez Hernandez,49,M,Tijuana,98710.06,31097.2,2026-01-06 00:24:00,21,salidas,Salidas,Ocio,Starbucks,Starbucks,550.0,-550.0,EGRESO,EFECTIVO,MXN,799
01a970b5-6595-4c2e-96d7-63afc0b909e4,CLI-10065,MX-ACC-556292,Carlos,Rodriguez Perez,67,M,Toluca,21112.54,271.0,2026-01-06 01:20:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,10556.27,10556.27,INGRESO,TRANSFERENCIA,MXN,785
8e058b4e-eda5-42dc-9ca5-5574e99cb4cd,CLI-10093,MX-ACC-616142,Manuel,Martinez Rodriguez,40,M,Cancun,34754.58,72443.17,2026-01-06 02:00:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,2433.0,2433.0,INGRESO,TRANSFERENCIA,MXN,488
55a48bd5-4471-452b-ab8d-00f3201a8a3d,CLI-10031,MX-ACC-750419,Miguel,Flores Martinez,56,M,Cancun,17502.27,456.0,2026-01-06 02:27:00,35,otros,Otros,Otros,Mercado Libre,Mercado Libre,1097.0,-1097.0,EGRESO,TRANSFERENCIA,MXN,422
f85a9307-1620-4a5a-9ad2-e79c3805388e,CLI-10047,MX-ACC-867214,Roberto,Gonzalez Flores,47,M,CDMX,49207.85,0.0,2026-01-06 05:40:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,24603.92,24603.92,INGRESO,TRANSFERENCIA,MXN,518
5e3c4948-4769-452e-bbf3-8bd8eb76109f,CLI-10076,MX-ACC-666202,Miguel,Ramirez Hernandez,69,M,Guadalajara,24417.66,9153.19,2026-01-06 06:10:00,15,renta,Renta,Vivienda,Renta,Renta,8713.0,-8713.0,EGRESO,TRANSFERENCIA,MXN,609
f50e29ea-4fdb-4f47-9b2f-f973fa503d25,CLI-10091,MX-ACC-599883,Roberto,Ramirez Gomez,34,M,Guadalajara,19647.58,17916.27,2026-01-06 06:28:00,30,electricidad,Electricidad,Servicios,Electricidad,Electricidad,491.0,-491.0,EGRESO,POS,MXN,424
c473624c-2df2-4f89-bbe8-001c8b30746c,CLI-10014,MX-ACC-206081,Gabriela,Perez Sanchez,21,F,Merida,10686.19,500.0,2026-01-06 07:34:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,5343.1,5343.1,INGRESO,TRANSFERENCIA,MXN,654
d81d845a-c812-47fc-a658-3a498343f10f,CLI-10082,MX-ACC-868734,Manuel,Gonzalez Hernandez,49,M,Tijuana,98710.06,31097.2,2026-01-06 08:35:00,14,seguros,Seguros,Salud,Qualitas,Qualitas,2230.0,-2230.0,EGRESO,POS,MXN,799
5acbd83f-1e72-4fd5-8ece-6132d00246c8,CLI-10051,MX-ACC-585450,Maria,Perez Martinez,47,F,Guadalajara,50855.17,723.0,2026-01-06 09:44:00,24,bolsas,Bolsas,Ocio,Michael Kors,Michael Kors,451.0,-451.0,EGRESO,APP_MOVIL,MXN,654
666694d5-4466-47e7-a0d1-aaf5d64aac54,CLI-10004,MX-ACC-635822,Valeria,Perez Flores,21,F,Leon,13087.77,28360.42,2026-01-06 09:46:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,2224.0,2224.0,INGRESO,TRANSFERENCIA,MXN,561
dae74000-06c9-4b42-825e-bda8bd1799ca,CLI-10083,MX-ACC-360910,Ana,Sanchez Flores,24,F,Queretaro,35628.9,3857.89,2026-01-06 09:54:00,8,metrobus,Metrobus,Transporte,Metrobus,Metrobus,6.0,-6.0,EGRESO,POS,MXN,802
003fbde1-1477-49b7-9992-cab0dcee5733,CLI-10090,MX-ACC-788281,Valeria,Martinez Gomez,50,F,Monterrey,15291.78,1367.0,2026-01-06 10:33:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,7645.89,7645.89,INGRESO,TRANSFERENCIA,MXN,736
dea25b85-233e-46eb-8e63-22f51cd91f08,CLI-10026,MX-ACC-457429,Camila,Perez Hernandez,42,F,Queretaro,12369.36,34366.88,2026-01-06 11:46:00,14,seguros,Seguros,Salud,GNP Seguros,GNP Seguros,3880.0,-3880.0,EGRESO,APP_MOVIL,MXN,457
54076a3e-b273-43f6-982f-93713eca26d1,CLI-10071,MX-ACC-382247,Gabriela,Martinez Flores,50,F,Queretaro,11172.12,914.0,2026-01-06 13:31:00,9,taxi,Taxi,Transporte,DiDi,DiDi,110.0,-110.0,EGRESO,TRANSFERENCIA,MXN,627
01607bdd-5360-44be-b605-b2083739f2b3,CLI-10072,MX-ACC-155318,Luis,Gonzalez Hernandez,68,M,Cancun,25671.57,17949.61,2026-01-06 14:48:00,34,herramientas,Herramientas,Otros,Herramientas,Herramientas,921.0,-921.0,EGRESO,POS,MXN,547
699bbfc5-7db8-4979-9b44-14f74af6fbf2,CLI-10063,MX-ACC-984011,Lucia,Perez Perez,66,F,Queretaro,22496.28,32452.73,2026-01-06 15:07:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,2939.0,2939.0,INGRESO,TRANSFERENCIA,MXN,593
9d0f3eb5-a720-4f48-9063-64cabd951b04,CLI-10096,MX-ACC-311837,Ricardo,Sanchez Gomez,66,M,Monterrey,24461.2,25599.49,2026-01-06 16:03:00,34,herramientas,Herramientas,Otros,Herramientas,Herramientas,571.0,-571.0,EGRESO,EFECTIVO,MXN,560
9ea96076-4e1d-4857-a06c-95a90b1f1734,CLI-10014,MX-ACC-206081,Gabriela,Perez Sanchez,21,F,Merida,10686.19,500.0,2026-01-06 19:11:00,13,farmacia,Farmacia,Salud,Farmacias Similares,Farmacias Similares,630.0,-630.0,EGRESO,EFECTIVO,MXN,654
84e491d6-fb02-4330-93de-8b3f334487e0,CLI-10085,MX-ACC-595553,Daniela,Rodriguez Flores,47,F,Toluca,22366.41,30456.86,2026-01-06 20:15:00,12,multas,Multas,Transporte,Multa de Transito,Multa de Transito,531.0,-531.0,EGRESO,APP_MOVIL,MXN,608
db07bc5e-1b19-44ef-9816-01452b1673b6,CLI-10071,MX-ACC-382247,Gabriela,Martinez Flores,50,F,Queretaro,11172.12,914.0,2026-01-06 21:24:00,25,maquillaje,Maquillaje,Ocio,Maybelline,Maybelline,511.0,-511.0,EGRESO,TRANSFERENCIA,MXN,627
562735a4-767f-48f2-a9f7-9accbc2b8b23,CLI-10053,MX-ACC-417267,Camila,Flores Hernandez,34,F,Leon,68723.81,0.0,2026-01-06 22:43:00,6,bus,Bus,Transporte,Bus,Bus,6.0,-6.0,EGRESO,APP_MOVIL,MXN,583
d09a2619-eb7b-4821-a752-bc64322302e7,CLI-10088,MX-ACC-292192,Manuel,Gonzalez Ramirez,24,M,Guadalajara,26033.22,10826.79,2026-01-06 22:51:00,32,internet_telefonia_hogar,Internet y Telefonia Hogar,Servicios,Izzi,Izzi,499.0,-499.0,EGRESO,EFECTIVO,MXN,589
18004148-fdd4-47ea-8c06-8dd1e6226a1e,CLI-10030,MX-ACC-178781,Camila,Hernandez Flores,33,F,Puebla,12454.87,0.0,2026-01-06 22:52:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,6227.44,6227.44,INGRESO,TRANSFERENCIA,MXN,684
8c7263dd-2fac-4b5f-9421-ae55901dfed1,CLI-10007,MX-ACC-589570,Javier,Flores Sanchez,58,M,Leon,58292.59,12243.1,2026-01-07 02:22:00,3,comida_rapida,Comida Rapida,Alimentacion,McDonald's,McDonald's,612.0,-612.0,EGRESO,EFECTIVO,MXN,432
a957b1c0-5cd6-4201-a250-f430a4ef18c7,CLI-10055,MX-ACC-517170,Daniela,Lopez Gomez,21,F,Queretaro,17482.79,13062.86,2026-01-07 03:30:00,31,gas,Gas,Servicios,Gas,Gas,495.0,-495.0,EGRESO,EFECTIVO,MXN,492
572a5fc7-569c-4d69-b8e2-8c75ebb6d710,CLI-10029,MX-ACC-546438,Miguel,Flores Rodriguez,64,M,Queretaro,14760.12,659.0,2026-01-07 03:37:00,17,streaming,Streaming,Ocio,Apple TV+,Apple TV+,129.0,-129.0,EGRESO,APP_MOVIL,MXN,488
98e98f8c-3d2e-4ca0-bccf-cfece8d7d403,CLI-10002,MX-ACC-305041,Camila,Lopez Ramirez,20,F,Cancun,48313.75,12277.41,2026-01-07 03:38:00,25,maquillaje,Maquillaje,Ocio,NYX Cosmetics,NYX Cosmetics,1209.0,-1209.0,EGRESO,TRANSFERENCIA,MXN,673
0e3f72c4-d326-4f99-97a8-a390c8b61302,CLI-10076,MX-ACC-666202,Miguel,Ramirez Hernandez,69,M,Guadalajara,24417.66,9153.19,2026-01-07 04:31:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,12208.83,12208.83,INGRESO,TRANSFERENCIA,MXN,609
ed072f87-57b6-42a1-9b9c-c9c2ea6f4acc,CLI-10052,MX-ACC-415557,Diego,Gonzalez Perez,67,M,CDMX,26827.95,958.0,2026-01-07 05:02:00,30,electricidad,Electricidad,Servicios,Electricidad,Electricidad,1429.0,-1429.0,EGRESO,TRANSFERENCIA,MXN,834
8241ae06-c344-406b-846d-5376e94be890,CLI-10043,MX-ACC-292714,Maria,Perez Martinez,23,F,Queretaro,41400.8,16114.96,2026-01-07 05:17:00,31,gas,Gas,Servicios,Gas,Gas,277.0,-277.0,EGRESO,TRANSFERENCIA,MXN,702
75637acc-31bd-4798-8894-9431ede60acd,CLI-10035,MX-ACC-214352,Fernanda,Gonzalez Gomez,53,F,Guadalajara,19823.84,15792.2,2026-01-07 05:55:00,20,viajes,Viajes,Ocio,Viajes,Viajes,5682.0,-5682.0,EGRESO,APP_MOVIL,MXN,756
7f922ee2-d568-41f8-94ae-a373c92d9bd1,CLI-10036,MX-ACC-514568,Lucia,Gonzalez Rodriguez,56,F,CDMX,26375.93,16354.18,2026-01-07 09:37:00,16,colegiatura,Colegiatura,Educacion,Colegiatura,Colegiatura,2795.0,-2795.0,EGRESO,TRANSFERENCIA,MXN,667
cf8fe778-8b5c-49e6-88b8-ecf6d5de81e8,CLI-10005,MX-ACC-616588,Camila,Ramirez Gomez,38,F,Toluca,18842.61,0.0,2026-01-07 09:38:00,14,seguros,Seguros,Salud,AXA Seguros,AXA Seguros,2246.0,-2246.0,EGRESO,APP_MOVIL,MXN,452
e21eb031-0292-4fb9-8802-301eba2171ef,CLI-10015,MX-ACC-758271,Maria,Ramirez Perez,33,F,Tijuana,9832.6,1054.0,2026-01-07 09:52:00,31,gas,Gas,Servicios,Gas,Gas,698.0,-698.0,EGRESO,APP_MOVIL,MXN,819
2ce94256-2bd4-4483-aff9-857acda35bf0,CLI-10098,MX-ACC-841040,Alejandro,Martinez Ramirez,33,M,Guadalajara,50378.28,27819.55,2026-01-07 10:32:00,17,streaming,Streaming,Ocio,Max (HBO),Max (HBO),249.0,-249.0,EGRESO,TRANSFERENCIA,MXN,808
837a7cf2-cf3a-4a82-9755-3e054f2d5a3a,CLI-10038,MX-ACC-252617,Miguel,Martinez Martinez,52,M,Cancun,27448.23,1274.0,2026-01-07 11:13:00,19,videojuegos_consola,Videojuegos Consola,Ocio,PlayStation Network,PlayStation Network,1781.0,-1781.0,EGRESO,APP_MOVIL,MXN,543
e0371fb6-4bb9-443a-b4a3-faa47eac0303,CLI-10067,MX-ACC-512498,Alejandro,Gomez Perez,46,M,Cancun,12011.16,5553.24,2026-01-07 11:23:00,32,internet_telefonia_hogar,Internet y Telefonia Hogar,Servicios,Infinitum,Infinitum,799.0,-799.0,EGRESO,TRANSFERENCIA,MXN,685
5682aab6-92be-4e85-91f7-80829e19e6a2,CLI-10055,MX-ACC-517170,Daniela,Lopez Gomez,21,F,Queretaro,17482.79,13062.86,2026-01-07 12:53:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,8741.4,8741.4,INGRESO,TRANSFERENCIA,MXN,492
0f4e9358-75c2-4022-a387-1ffe0dd72d23,CLI-10082,MX-ACC-868734,Manuel,Gonzalez Hernandez,49,M,Tijuana,98710.06,31097.2,2026-01-07 15:04:00,29,agua,Agua,Servicios,Agua,Agua,666.0,-666.0,EGRESO,POS,MXN,799
6f2352cc-8c5d-40a2-9ab6-22c5adeb1644,CLI-10068,MX-ACC-318134,Lucia,Ramirez Flores,42,F,CDMX,31975.94,715.0,2026-01-07 16:38:00,21,salidas,Salidas,Ocio,Restaurante Local,Restaurante Local,628.0,-628.0,EGRESO,EFECTIVO,MXN,413
b07dde5e-30ec-4e39-812b-4e7cc53b3e8d,CLI-10078,MX-ACC-535165,Luis,Ramirez Rodriguez,37,M,Tijuana,19710.02,0.0,2026-01-07 17:45:00,34,herramientas,Herramientas,Otros,Herramientas,Herramientas,1567.0,-1567.0,EGRESO,TRANSFERENCIA,MXN,588
581e2dbd-a3e2-4041-9be3-ae34e64c852b,CLI-10060,MX-ACC-570951,Andrea,Rodriguez Lopez,42,F,CDMX,31732.66,13920.66,2026-01-07 17:51:00,23,zapatos_tacon,Zapatos de Tacon,Ocio,Andrea,Andrea,1599.0,-1599.0,EGRESO,TRANSFERENCIA,MXN,510
53c51253-9a7c-4083-b9ee-439bfcdc9253,CLI-10079,MX-ACC-237717,Manuel,Hernandez Rodriguez,62,M,CDMX,18487.49,17437.32,2026-01-07 18:00:00,16,colegiatura,Colegiatura,Educacion,Colegiatura,Colegiatura,7294.0,-7294.0,EGRESO,EFECTIVO,MXN,656
b6615996-8d85-468b-ae48-8abd17f6e54c,CLI-10028,MX-ACC-200235,Gabriela,Hernandez Rodriguez,36,F,Queretaro,20559.67,0.0,2026-01-07 22:50:00,27,salon_belleza,Salon de Belleza,Ocio,Salon de Belleza,Salon de Belleza,239.0,-239.0,EGRESO,TRANSFERENCIA,MXN,628
85a0f40b-7478-48b9-a130-5c09392e739e,CLI-10045,MX-ACC-787281,Miguel,Gomez Perez,29,M,Queretaro,11257.91,0.0,2026-01-07 22:50:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,2425.0,2425.0,INGRESO,TRANSFERENCIA,MXN,521
2096c95b-231d-440c-8530-d858e7df7f1a,CLI-10088,MX-ACC-292192,Manuel,Gonzalez Ramirez,24,M,Guadalajara,26033.22,10826.79,2026-01-07 22:51:00,11,mantenimiento,Mantenimiento,Transporte,Mantenimiento Automotriz,Mantenimiento Automotriz,3748.0,-3748.0,EGRESO,APP_MOVIL,MXN,589
5c96531d-470d-41f9-a026-c21eafe8cd57,CLI-10061,MX-ACC-216421,Sofia,Flores Ramirez,54,F,Merida,18022.3,16724.07,2026-01-07 22:53:00,20,viajes,Viajes,Ocio,Viajes,Viajes,7415.0,-7415.0,EGRESO,APP_MOVIL,MXN,839
091404c6-8ed0-40b0-bf17-c27c959a71fc,CLI-10043,MX-ACC-292714,Maria,Perez Martinez,23,F,Queretaro,41400.8,16114.96,2026-01-07 23:12:00,31,gas,Gas,Servicios,Gas,Gas,221.0,-221.0,EGRESO,TRANSFERENCIA,MXN,702
926bf476-b861-4e60-a821-8ca214ed3cf5,CLI-10054,MX-ACC-761450,Juan,Perez Martinez,19,M,Merida,16972.32,6443.31,2026-01-07 23:33:00,14,seguros,Seguros,Salud,GNP Seguros,GNP Seguros,344.0,-344.0,EGRESO,POS,MXN,770
